GCXH,XZQHMC,KKMC,FXLX,GCSJ,HPZL,"SUBSTR(HPHM,1,4)||'***'",CLPPXH
320300108808853375,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 13:56,52,苏CF0***,奔驰牌-GLC300-2019
320300108808853612,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 13:56,01,苏CTX***,奔驰牌
320300108808853735,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 13:57,02,苏C6C***,奔驰牌
320300108808866582,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 13:59,02,苏C7B***,奔驰牌-A级-2019#A
320300108808879712,丰县,徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口,1,2023/12/1 14:01,02,苏CY2***,奔驰牌-C200-2015
320300108808884189,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 14:01,02,苏C7E***,奔驰牌
320300108808888936,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 14:02,02,苏CZ8***,奔驰牌-GLA200-2014
320300108808888884,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 14:02,02,苏CZ8***,奔驰牌-C200-2015
320300108808893948,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 14:03,01,豫HQ8***,奔驰牌
320300108808898267,睢宁县,徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口,2,2023/12/1 14:03,02,苏FJ1***,奔驰牌-A级-2019#B
320300108808900451,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:04,01,苏CLP***,奔驰牌-未知系列13-未知年款0
320300108808902400,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 14:04,02,苏C7S***,奔驰牌
320300108808902839,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 14:04,02,苏NA2***,奔驰牌-V250-2016_2017
320300108808908428,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 14:05,02,苏C2U***,奔驰牌-GLC300-2019
320300108808913307,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 14:06,02,苏CZ2***,奔驰牌
320300108808935297,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 14:09,02,皖FL3***,奔驰牌
320300108808941245,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 14:10,02,鲁HH7***,奔驰牌
320300108808948018,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:11,01,辽CH4***,奔驰牌-维雅诺-2010#D
320300108808950009,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 14:12,52,苏CD1***,奔驰牌-未知系列14-未知年款0
320300108808971200,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:15,02,苏C5R***,奔驰牌
320300108808974640,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 14:15,02,苏C6J***,奔驰牌-A级-2019#B
320300108808991765,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 14:18,01,冀DB3***,奔驰牌-维雅诺-2016
320300108808993874,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 14:18,01,苏CMY***,奔驰牌-未知系列13-未知年款0
320300108808994713,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 14:18,02,苏E9N***,奔驰牌-GLA200-2014
320300108808999632,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 14:19,02,苏CLV***,奔驰牌
320300108809005050,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 14:20,02,苏N03***,奔驰牌
320300108809019621,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:22,02,鲁Q82***,奔驰牌
320300108809022615,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:23,02,鲁QV2***,奔驰牌-维雅诺-2014#B
320300108809063112,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 14:29,02,苏A15***,奔驰牌-A级-2019#A
320300108809103647,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 14:36,02,苏C12***,奔驰牌
320300108809114105,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 14:37,02,苏CRN***,奔驰牌
320300108809126915,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 14:39,02,苏C0X***,奔驰牌-E级-2016_2017_2019
320300108809137395,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:41,02,苏C98***,奔驰牌-未知系列8-未知年款0
320300108809142731,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 14:42,52,渝AFR***,奔驰牌
320300108809142691,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 14:42,52,渝AFR***,奔驰牌
320300108809144381,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 14:42,02,苏J85***,奔驰牌-E300-2010_2011
320300108809144444,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 14:42,02,苏J85***,奔驰牌-E300-2010_2011
320300108809161128,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 14:44,02,苏C7J***,奔驰牌-A级-2019#A
320300108809173449,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:46,02,苏C6E***,奔驰牌
320300108809177698,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 14:47,01,苏CKG***,奔驰牌-未知系列13-未知年款0
320300108809187734,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 14:49,02,苏C51***,奔驰牌
320300108809193212,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 14:49,02,苏CAQ***,奔驰牌
320300108809197185,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 14:50,02,苏CD8***,奔驰牌-GLA-2017#B
320300108809200807,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 14:51,02,陕A50***,奔驰牌
320300108809205682,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 14:51,52,苏CDU***,奔驰牌-维雅诺-2010#D
320300108809205506,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 14:51,02,苏C01***,奔驰牌-GLC300-2019
320300108809215693,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 14:53,02,苏CUZ***,奔驰牌
320300108809216354,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 14:53,02,浙D1H***,奔驰牌
320300108809218351,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 14:53,02,苏CM6***,奔驰牌
320300108809233826,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 14:56,02,苏N26***,奔驰牌-GLC300-2016
320300108809235643,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 14:56,02,鲁QD0***,奔驰牌-斯宾特-2016#A
320300108809238291,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 14:56,-,-***,奔驰牌-C200-2014
320300108809239407,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:57,02,苏C93***,奔驰牌-E级-2014_2015
320300108809241218,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 14:57,02,苏C6D***,奔驰牌-A级-2019#B
320300108809243478,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:57,02,苏CC2***,奔驰牌-C200-2019
320300108809246069,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 14:58,02,苏K71***,奔驰牌-A级-2019#B
320300108809248067,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 14:58,01,苏CML***,奔驰牌-未知系列13-未知年款0
320300108809247993,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 14:58,01,苏CML***,奔驰牌-未知系列13-未知年款0
320300108809249116,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 14:58,13,苏CGA***,奔驰牌-未知系列13-未知年款0
320300108809251547,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 14:59,02,苏CM6***,奔驰牌
320300108809256625,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 14:59,02,苏CZ8***,奔驰牌
320300108809272579,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:02,02,苏CC9***,奔驰牌-A级-2019#B
320300108809284096,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 15:04,01,苏CTB***,奔驰牌-未知系列13-未知年款0
320300108809287614,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:04,02,沪CSM***,奔驰牌
320300108809291241,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 15:05,01,苏CJG***,奔驰牌-维雅诺-2018_2016#B
320300108809297898,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 15:06,02,苏C0E***,奔驰牌-C200-2019
320300108809297255,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 15:06,13,京AC2***,奔驰牌-未知系列0-未知年款0
320300108809300524,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:06,02,苏CYS***,奔驰牌
320300108809300422,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:06,02,苏CYS***,奔驰牌
320300108809300825,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:06,02,苏C1Q***,奔驰牌-维雅诺-2018
320300108809306460,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:07,02,苏C8D***,奔驰牌-C200-2015
320300108809318278,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 15:09,02,苏BN2***,奔驰牌-E300-2010_2011
320300108809318391,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 15:09,13,苏0QJ***,奔驰牌-未知系列13-未知年款0
320300108809330285,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 15:11,02,苏C1E***,奔驰牌
320300108809340866,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 15:12,02,苏CZ3***,奔驰牌-A级-2019#A
320300108809344747,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:13,02,苏C37***,奔驰牌-E级-2017_2018_2019
320300108809348528,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 15:13,02,苏C1V***,奔驰牌-GLA-2017#A
320300108809350695,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 15:14,02,苏C00***,奔驰牌
320300108809377708,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:18,02,苏UZK***,奔驰牌
320300108809385579,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 15:19,02,苏C3Q***,奔驰牌-A级-2019#A
320300108809408854,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 15:22,02,苏CK5***,奔驰牌
320300108809415659,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 15:23,02,苏CA7***,奔驰牌
320300108809423045,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 15:24,02,苏C7T***,奔驰牌-A级-2019#B
320300108809424800,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:24,02,苏CF8***,奔驰牌-维雅诺-2018_2016#D
320300108809428127,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 15:25,02,苏C8Y***,奔驰牌-C63-2011_2013
320300108809449188,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 15:28,02,苏C2P***,奔驰牌-未知系列13-未知年款0
320300108809465961,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:31,02,苏L3A***,奔驰牌-维雅诺-2018
320300108809474640,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 15:32,01,苏CTN***,奔驰牌-未知系列7-未知年款0
320300108809476432,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 15:32,02,苏E32***,奔驰牌-未知系列11-未知年款0
320300108809489630,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 15:34,02,苏N97***,奔驰牌
320300108809491644,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 15:34,02,苏C5T***,奔驰牌-V级-2018#A
320300108809504021,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:36,02,豫AD5***,奔驰牌
320300108809510844,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 15:37,02,鲁H27***,奔驰牌
320300108809534269,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 15:40,01,苏CKR***,奔驰牌
320300108809541567,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 15:41,02,苏B1E***,奔驰牌-A级-2019#B
320300108809542215,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 15:42,02,苏E21***,奔驰牌
320300108809545542,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:42,02,苏CFA***,奔驰牌-GLC300-2019
320300108809546425,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 15:42,02,苏C6E***,奔驰牌
320300108809550773,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 15:43,02,苏C85***,奔驰牌
320300108809558933,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 15:44,-,S***,奔驰牌-斯宾特-2018
320300108809563844,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:45,02,皖LAW***,奔驰牌-C200-2015
320300108809582769,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 15:47,02,浙DV1***,奔驰牌
320300108809608918,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 15:51,02,苏CX5***,奔驰牌
320300108809610063,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:51,02,鲁D66***,奔驰牌
320300108809620183,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 15:53,02,苏E67***,奔驰牌
320300108809624754,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 15:53,02,苏N55***,奔驰牌-V250-2016_2018
320300108809626715,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:53,02,皖A06***,奔驰牌-维雅诺-2018
320300108809630934,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 15:54,02,苏G92***,奔驰牌
320300108809633979,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 15:55,02,皖CPR***,奔驰牌-E级-2014_2015
320300108809641987,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 15:56,02,苏D68***,奔驰牌-GLK300-2011
320300108809655363,丰县,徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口,1,2023/12/1 15:58,-,京7A***,奔驰牌-E300-2010_2011
320300108809656527,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 15:58,52,苏CDT***,奔驰牌-维雅诺-2010#D
320300108809663841,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 15:59,52,皖AA2***,奔驰牌-凌特-2012_2014_2016#A
320300108809668493,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:59,02,鲁QR2***,奔驰牌-V级-未知年款2
320300108809668416,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 15:59,02,鲁QR2***,奔驰牌-V级-未知年款2
320300108809674305,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 16:00,02,苏C98***,奔驰牌-E级-2017_2018_2019
320300108809676841,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:00,02,苏CC3***,奔驰牌
320300108809676767,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:00,02,苏CC3***,奔驰牌
320300108809679439,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:01,02,苏C9H***,奔驰牌-A级-2019#B
320300108809679551,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:01,02,苏C9H***,奔驰牌-A级-2019#B
320300108809681512,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 16:01,02,苏N66***,奔驰牌-A级-2019#B
320300108809692794,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 16:03,02,苏CE5***,奔驰牌-C200-2019
